wlbWellboreName,wlbWell,wlbDrillingOperator,wlbProductionLicence,wlbStatus,wlbPurpose,wlbPurposePlanned,wlbContent,wlbWellType,wlbSubSea,wlbEntryDate,wlbCompletionDate,wlbEntryPreDrillDate,wlbCompPreDrillDate,wlbField,wlbDrillPermit,wlbDiscovery,wlbDiscoveryWellbore,wlbKellyBushElevation,wlbFinalVerticalDepth,wlbTotalDepth,wlbWaterDepth,wlbKickOffPoint,wlbMainArea,wlbDrillingFacility,wlbFacilityTypeDrilling,wlbDrillingFacilityFixedOrMoveable,wlbProductionFacility,wlbLicensingActivity,wlbMultilateral,wlbContentPlanned,wlbEntryYear,wlbCompletionYear,wlbReclassFromWellbore,wlbPluggedAbandonDate,wlbPluggedDate,wlbLicenceTargetName,wlbPlotSymbol,wlbGeodeticDatum,wlbNsDeg,wlbNsMin,wlbNsSec,wlbNsCode,wlbEwDeg,wlbEwMin,wlbEwSec,wlbEwCode,wlbNsDecDeg,wlbEwDesDeg,wlbNsUtm,wlbEwUtm,wlbUtmZone,wlbNamePart1,wlbNamePart2,wlbNamePart3,wlbNamePart4,wlbNamePart5,wlbNamePart6,wlbFactPageUrl,wlbFactMapUrl,wlbDiskosWellboreType,wlbDiskosWellboreParent,wlbNpdidWellbore,dscNpdidDiscovery,fldNpdidField,wlbWdssQcDate,wlbReleasedDate,prlNpdidProductionLicence,prlNpdidProdLicenceTarget,fclNpdidFacilityDrilling,fclNpdidFacilityProducing,wlbNpdidWellboreReclass,wlbDateUpdated,wlbDateUpdatedMax,datesyncNPD 
6406/3-D-3 H,6406/3-D-3,Statoil Petroleum AS,091 ,PLUGGED,OBSERVATION,OBSERVATION,OIL,DEVELOPMENT,YES,11.09.2012,18.10.2012,,,TYRIHANS,3512-P,6407/1-2 Tyrihans Sør,NO,22.0,3717.0,4482.0,267.8,,NORWEGIAN SEA,TRANSOCEAN SEARCHER,SEMISUB STEEL,MOVEABLE,TYRIHANS D,8,NO,OIL,2012,2012,,,18.10.2012,,99,ED50  ,64,46,47.25,N,6,59,26.43,E,64.779792,6.990675,7185607.84,404475.23,32,6406,3,D,3,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6989,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=6989,initial             ,                                        ,6989,44852,3960848,,18.10.2014,21532,,296245,377726,0,23.02.2021,06.10.2015,28.04.2022
6406/3-D-3 AY1H,6406/3-D-3,Statoil Petroleum AS,091 ,PRODUCING,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT,YES,21.10.2012,13.11.2012,,,TYRIHANS,3513-P1,6407/1-2 Tyrihans Sør,NO,22.0,3688.0,6958.0,267.8,4320.0,NORWEGIAN SEA,TRANSOCEAN SEARCHER,SEMISUB STEEL,MOVEABLE,TYRIHANS D,8,YES,OIL,2012,2012,,,,,50,ED50  ,64,46,47.25,N,6,59,26.43,E,64.779792,6.990675,7185607.84,404475.23,32,6406,3,D,3,AY,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6990,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=6990,multilateral        ,6406/3-D-3 H                            ,6990,44852,3960848,,13.11.2014,21532,,296245,377726,0,23.02.2021,06.10.2015,28.04.2022
6406/3-D-3 AY2H,6406/3-D-3,Statoil Petroleum AS,091 ,PRODUCING,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT,YES,14.11.2012,09.12.2012,,,TYRIHANS,3513-P2,6407/1-2 Tyrihans Sør,NO,22.0,3818.0,7203.0,267.8,4539.0,NORWEGIAN SEA,TRANSOCEAN SEARCHER,SEMISUB STEEL,MOVEABLE,TYRIHANS D,8,YES,OIL,2012,2012,,,,,50,ED50  ,64,46,47.25,N,6,59,26.43,E,64.779792,6.990675,7185607.84,404475.23,32,6406,3,D,3,AY,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6991,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=6991,multilateral        ,6406/3-D-3 AY1H                         ,6991,44852,3960848,,09.12.2014,21532,,296245,377726,0,23.02.2021,06.10.2015,28.04.2022
6406/3-D-4 H,6406/3-D-4,Statoil Petroleum AS,091 ,PLUGGED,OBSERVATION,OBSERVATION,OIL,DEVELOPMENT,YES,14.02.2011,26.04.2011,,,TYRIHANS,3326-P,6407/1-2 Tyrihans Sør,NO,24.0,3817.0,4545.0,267.8,,NORWEGIAN SEA,TRANSOCEAN ARCTIC,SEMISUB STEEL,MOVEABLE,TYRIHANS D,8,NO,OIL,2011,2011,,,26.04.2011,,99,ED50  ,64,46,47.02,N,6,59,27.03,E,64.779728,6.990842,7185600.47,404482.92,32,6406,3,D,4,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6541,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=6541,initial             ,                                        ,6541,44852,3960848,,26.04.2013,21532,,294382,377726,0,23.02.2021,06.10.2015,28.04.2022
6406/3-D-4 AY1H,6406/3-D-4,Statoil Petroleum AS,091 ,CLOSED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT,YES,29.04.2011,13.06.2011,,,TYRIHANS,3327-P1,6407/1-2 Tyrihans Sør,NO,24.0,3691.0,6241.0,267.8,4224.0,NORWEGIAN SEA,TRANSOCEAN ARCTIC,SEMISUB STEEL,MOVEABLE,TYRIHANS D,8,YES,OIL,2011,2011,,,,,50,ED50  ,64,46,47.02,N,6,59,27.03,E,64.779728,6.990842,7185600.47,404482.92,32,6406,3,D,4,AY,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6542,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=6542,multilateral        ,6406/3-D-4 H                            ,6542,44852,3960848,,13.06.2013,21532,,294382,377726,0,22.11.2021,06.10.2015,28.04.2022
6406/3-D-4 AY2H,6406/3-D-4,Statoil Petroleum AS,091 ,CLOSED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT,YES,14.06.2011,07.07.2011,,,TYRIHANS,3327-P2,6407/1-2 Tyrihans Sør,NO,24.0,3691.0,7400.0,267.8,4160.0,NORWEGIAN SEA,TRANSOCEAN ARCTIC,SEMISUB STEEL,MOVEABLE,TYRIHANS D,8,YES,OIL,2011,2011,,,,,50,ED50  ,64,46,47.02,N,6,59,27.03,E,64.779728,6.990842,7185600.47,404482.92,32,6406,3,D,4,AY,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6543,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=6543,multilateral        ,6406/3-D-4 AY1H                         ,6543,44852,3960848,,07.07.2013,21532,,294382,377726,0,22.11.2021,06.10.2015,28.04.2022
6406/3-G-1 H,6406/3-G-1,Wintershall Norge AS,475 BS,INJECTING,INJECTION,PRODUCTION,WATER,DEVELOPMENT,YES,18.04.2017,26.10.2017,14.04.2017,15.04.2017,MARIA,4187-P,6406/3-8 Maria,NO,30.0,3795.0,7451.0,304.0,,NORWEGIAN SEA,DEEPSEA STAVANGER,SEMISUB STEEL,MOVEABLE,MARIA G,TFO2008,NO,OIL,2017,2017,,,,,173,ED50  ,64,58,28.44,N,6,58,36.12,E,64.974567,6.976700,7207328.26,404505.09,32,6406,3,G,1,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=8143,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=8143,initial             ,                                        ,8143,18212080,26465170,,26.10.2019,5107669,,445536,447355,0,28.01.2022,,28.04.2022
6406/3-G-2 H,6406/3-G-2,Wintershall Dea Norge AS,475 BS,PRODUCING,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT,YES,05.06.2020,28.07.2020,20.11.2019,28.11.2019,MARIA,4897-P,6406/3-8 Maria,NO,32.6,,7657.0,304.0,,NORWEGIAN SEA,WEST MIRA,SEMISUB STEEL,MOVEABLE,MARIA G,TFO2008,NO,OIL,2020,2020,,,,,50,ED50  ,64,58,28.78,N,6,58,35.52,E,64.974661,6.976533,7207339.04,404497.56,32,6406,3,G,2,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=8888,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=8888,initial             ,                                        ,8888,18212080,26465170,,28.07.2022,5107669,,706302,447355,0,23.02.2021,,28.04.2022
6406/3-G-3 H,6406/3-G-3,Wintershall Norge AS,475 BS,CLOSED,INJECTION,INJECTION,WATER,DEVELOPMENT,YES,27.04.2017,16.05.2017,15.04.2017,17.04.2017,MARIA,4188-P,6406/3-8 Maria,NO,30.0,3979.0,4512.0,304.0,,NORWEGIAN SEA,DEEPSEA STAVANGER,SEMISUB STEEL,MOVEABLE,MARIA G,TFO2008,NO,WATER,2017,2017,,,,,173,ED50  ,64,58,28.9,N,6,58,35.89,E,64.974694,6.976636,7207342.59,404502.53,32,6406,3,G,3,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=8144,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=8144,initial             ,                                        ,8144,18212080,26465170,,16.05.2019,5107669,,445536,447355,0,23.02.2021,,28.04.2022
6406/3-G-4 H,6406/3-G-4,Wintershall Norge AS,475 BS,PRODUCING,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT,YES,20.04.2017,25.12.2017,14.04.2017,14.04.2017,MARIA,4189-P,6406/3-8 Maria,NO,30.0,3778.0,7424.0,304.0,,NORWEGIAN SEA,DEEPSEA STAVANGER,SEMISUB STEEL,MOVEABLE,MARIA G,TFO2008,NO,OIL,2017,2017,,,,,50,ED50  ,64,58,28.56,N,6,58,36.49,E,64.974600,6.976803,7207331.82,404510.06,32,6406,3,G,4,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=8145,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=8145,initial             ,                                        ,8145,18212080,26465170,,25.12.2019,5107669,,445536,447355,0,23.02.2021,,28.04.2022
6406/3-H-1 H,6406/3-H-1,Wintershall Norge AS,475 BS,PRODUCING,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT,YES,30.03.2017,30.08.2017,25.03.2017,27.03.2017,MARIA,4183-P,6406/3-8 Maria,NO,30.0,3766.0,6668.0,303.0,,NORWEGIAN SEA,DEEPSEA STAVANGER,SEMISUB STEEL,MOVEABLE,MARIA H,TFO2008,NO,OIL,2017,2017,,,,,50,ED50  ,64,56,49.78,N,6,57,16.52,E,64.947161,6.954589,7204308.67,403362.99,32,6406,3,H,1,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=8139,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=8139,initial             ,                                        ,8139,18212080,26465170,,30.08.2019,5107669,,445536,447414,0,23.02.2021,,28.04.2022
6406/3-H-2 H,6406/3-H-2,Wintershall Norge AS,475 BS,PRODUCING,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT,YES,09.04.2017,05.02.2018,20.03.2017,21.03.2017,MARIA,4184-P,6406/3-8 Maria,NO,30.0,3781.0,6902.0,303.0,,NORWEGIAN SEA,DEEPSEA STAVANGER,SEMISUB STEEL,MOVEABLE,MARIA H,TFO2008,NO,OIL,2017,2018,,,,,50,ED50  ,64,56,50,N,6,57,16.41,E,64.947222,6.954558,7204315.53,403361.77,32,6406,3,H,2,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=8140,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=8140,initial             ,                                        ,8140,18212080,26465170,,05.02.2020,5107669,,445536,447414,0,23.02.2021,,28.04.2022
6406/3-H-3 H,6406/3-H-3,Wintershall Norge AS,475 BS,PLUGGED,INJECTION,INJECTION,WATER,DEVELOPMENT,YES,02.04.2017,18.09.2017,21.03.2017,23.03.2017,MARIA,4185-P,6406/3-8 Maria,NO,30.0,3995.0,4400.0,303.0,,NORWEGIAN SEA,DEEPSEA STAVANGER,SEMISUB STEEL,MOVEABLE,MARIA H,TFO2008,NO,WATER,2017,2017,,,12.03.2020,,173,ED50  ,64,56,50.23,N,6,57,16.29,E,64.947286,6.954525,7204322.70,403360.42,32,6406,3,H,3,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=8141,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=8141,initial             ,                                        ,8141,18212080,26465170,,18.09.2019,5107669,,445536,447414,0,23.02.2021,,28.04.2022
6406/3-H-3 AH,6406/3-H-3,Wintershall Dea Norge AS,475 BS,INJECTING,INJECTION,INJECTION,WATER,DEVELOPMENT,YES,13.03.2020,17.05.2020,,,MARIA,4956-P,6406/3-8 Maria,NO,32.6,,5697.0,303.0,2009.0,NORWEGIAN SEA,WEST MIRA,SEMISUB STEEL,MOVEABLE,MARIA H,TFO2008,NO,WATER,2020,2020,,,,,173,ED50  ,64,56,50.23,N,6,57,16.29,E,64.947286,6.954525,7204322.70,403360.42,32,6406,3,H,3,A,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=9008,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=9008,sidetrack           ,6406/3-H-3 H                            ,9008,18212080,26465170,,17.05.2022,5107669,,706302,447414,0,25.09.2021,,28.04.2022
6406/3-H-4 H,6406/3-H-4,Wintershall Norge AS,475 BS,PRODUCING,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT,YES,28.03.2017,18.07.2017,24.03.2017,25.03.2017,MARIA,4186-P,6406/3-8 Maria,NO,30.0,3770.0,5918.0,303.0,,NORWEGIAN SEA,DEEPSEA STAVANGER,SEMISUB STEEL,MOVEABLE,MARIA H,TFO2008,NO,OIL,2017,2017,,,,,50,ED50  ,64,56,49.89,N,6,57,16.89,E,64.947192,6.954692,7204311.92,403367.95,32,6406,3,H,4,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=8142,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=8142,initial             ,                                        ,8142,18212080,26465170,,18.07.2019,5107669,,445536,447414,0,23.02.2021,,28.04.2022
6406/12-G-1 AH,6406/12-G-1,Neptune Energy Norge AS,586 ,DRILLING,PRODUCTION,PRODUCTION,,DEVELOPMENT,YES,21.01.2022,,,,FENJA,4972-P,6406/12-3 S Fenja,NO,27.3,,,322.4,2470.0,NORWEGIAN SEA,DEEPSEA YANTAI,SEMISUB STEEL,MOVEABLE,FENJA G,TFO2010,NO,OIL,2022,0,,,,,81,ED50  ,64,1,50.49,N,6,45,2.89,E,64.030692,6.750803,7102548.86,390119.38,32,6406,12,G,1,A,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=9037,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=9037,sidetrack           ,6406/12-G-1 H                           ,9037,24617697,31164879,,,20109200,,707616,451120,0,26.01.2022,,28.04.2022
6406/12-G-3 H,6406/12-G-3,Neptune Energy Norge AS,586 ,SUSPENDED,PRODUCTION,PRODUCTION,,DEVELOPMENT,YES,21.10.2021,,01.05.2020,02.05.2020,FENJA,4974-P,6406/12-3 S Fenja,NO,27.3,,,322.4,,NORWEGIAN SEA,DEEPSEA YANTAI,SEMISUB STEEL,MOVEABLE,FENJA G,TFO2010,NO,OIL,2021,0,,,,,81,ED50  ,64,1,50.22,N,6,45,3.76,E,64.030617,6.751044,7102540.09,390130.89,32,6406,12,G,3,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=9039,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=9039,initial             ,                                        ,9039,24617697,31164879,,,20109200,,707616,451120,0,13.01.2022,,28.04.2022
6406/12-G-4 H,6406/12-G-4,Neptune Energy Norge AS,586 ,PREDRILLED,PRODUCTION,PRODUCTION,,DEVELOPMENT,YES,,,05.05.2020,07.05.2020,FENJA,4973-P,6406/12-3 S Fenja,NO,27.3,,,322.4,,NORWEGIAN SEA,DEEPSEA YANTAI,SEMISUB STEEL,MOVEABLE,FENJA G,TFO2010,NO,OIL,0,0,,,,,81,ED50  ,64,1,50.12,N,6,45,3.38,E,64.030589,6.750939,7102537.18,390125.62,32,6406,12,G,4,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=9038,,initial             ,                                        ,9038,24617697,31164879,,,20109200,,707616,451120,0,19.10.2021,,28.04.2022
6406/12-H-1 H,6406/12-H-1,Neptune Energy Norge AS,586 ,PLUGGED,OBSERVATION,OBSERVATION,NOT APPLICABLE,DEVELOPMENT,YES,13.05.2020,05.07.2020,29.04.2020,30.04.2020,FENJA,4975-P,6406/12-3 S Fenja,NO,38.6,,5060.0,321.4,,NORWEGIAN SEA,WEST PHOENIX,SEMISUB STEEL,MOVEABLE,FENJA H,TFO2010,NO,NOT APPLICABLE,2020,2020,,,05.07.2020,,99,ED50  ,64,1,47.92,N,6,44,53.41,E,64.029978,6.748169,7102473.89,389987.96,32,6406,12,H,1,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=9040,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=9040,initial             ,                                        ,9040,24617697,31164879,,05.07.2022,20109200,,390874,451185,0,19.10.2021,,28.04.2022
6406/12-H-1 AH,6406/12-H-1,Neptune Energy Norge AS,586 ,,INJECTION,INJECTION,,DEVELOPMENT,YES,,,,,FENJA,4976-P,6406/12-3 S Fenja,NO,38.6,,,321.4,,NORWEGIAN SEA,WEST PHOENIX,SEMISUB STEEL,MOVEABLE,FENJA H,TFO2010,NO,WATER,0,0,,,,,82,ED50  ,64,1,47.92,N,6,44,53.41,E,64.029978,6.748169,7102473.89,389987.96,32,6406,12,H,1,A,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=9041,,sidetrack           ,6406/12-H-1 H                           ,9041,24617697,31164879,,,20109200,,390874,451185,0,19.10.2021,,28.04.2022
6406/12-H-3 H,6406/12-H-3,Neptune Energy Norge AS,586 ,CLOSED,INJECTION,INJECTION,WATER,DEVELOPMENT,YES,26.10.2021,24.11.2021,26.04.2020,28.04.2020,FENJA,4977-P,6406/12-3 S Fenja,NO,27.3,,4435.0,321.1,,NORWEGIAN SEA,DEEPSEA YANTAI,SEMISUB STEEL,MOVEABLE,FENJA H,TFO2010,NO,WATER,2021,2021,,,,,173,ED50  ,64,1,47.67,N,6,44,54.27,E,64.029908,6.748408,7102465.74,389999.36,32,6406,12,H,3,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=9042,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=9042,initial             ,                                        ,9042,24617697,31164879,,24.11.2023,20109200,,707616,451185,0,26.11.2021,,28.04.2022
6406/12-H-4 H,6406/12-H-4,Neptune Energy Norge AS,586 ,PLUGGED,OBSERVATION,OBSERVATION,NOT APPLICABLE,DEVELOPMENT,YES,08.05.2020,31.08.2020,30.04.2020,01.05.2020,FENJA,4978-P,6406/12-3 S Fenja,NO,38.6,,4348.0,321.4,,NORWEGIAN SEA,WEST PHOENIX,SEMISUB STEEL,MOVEABLE,FENJA H,TFO2010,NO,NOT APPLICABLE,2020,2020,,,31.08.2020,,99,ED50  ,64,1,47.57,N,6,44,53.92,E,64.029881,6.748311,7102462.82,389994.50,32,6406,12,H,4,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=9043,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=9043,initial             ,                                        ,9043,24617697,31164879,,31.08.2022,20109200,,390874,451185,0,13.12.2021,,28.04.2022
6406/12-H-4 AH,6406/12-H-4,Neptune Energy Norge AS,586 ,CLOSED,INJECTION,INJECTION,GAS,DEVELOPMENT,YES,12.02.2022,15.02.2022,,,FENJA,4979-P,6406/12-3 S Fenja,NO,27.3,,4200.0,321.4,3800.0,NORWEGIAN SEA,DEEPSEA YANTAI,SEMISUB STEEL,MOVEABLE,FENJA H,TFO2010,NO,GAS,2022,2022,,,,,91,ED50  ,64,1,47.57,N,6,44,53.92,E,64.029881,6.748311,7102462.82,389994.50,32,6406,12,H,4,A,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=9044,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=9044,sidetrack           ,6406/12-H-4 H                           ,9044,24617697,31164879,,15.02.2024,20109200,,707616,451185,0,22.02.2022,,28.04.2022
6407/1-A-1 H,6407/1-A-1,Statoil Petroleum AS,073 ,PLUGGED,OBSERVATION,OBSERVATION,OIL/GAS,DEVELOPMENT,YES,10.05.2010,28.06.2010,,,TYRIHANS,3228-P,6407/1-3 Tyrihans Nord,NO,24.0,3715.0,4744.0,288.1,,NORWEGIAN SEA,TRANSOCEAN ARCTIC,SEMISUB STEEL,MOVEABLE,TYRIHANS A,5,NO,OIL/GAS,2010,2010,,,28.06.2010,,99,ED50  ,64,53,20.09,N,7,4,16.72,E,64.888914,7.071311,7197645.98,408678.32,32,6407,1,A,1,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6360,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=6360,initial             ,                                        ,6360,44858,3960848,,28.06.2012,21380,,294382,377615,0,23.02.2021,06.10.2015,28.04.2022
6407/1-A-1 AY1H,6407/1-A-1,Statoil Petroleum AS,073 ,PRODUCING,PRODUCTION,PRODUCTION,OIL/GAS,DEVELOPMENT,YES,30.06.2010,19.07.2010,,,TYRIHANS,3229-P1,6407/1-3 Tyrihans Nord,NO,24.0,3692.0,7384.0,288.1,4235.0,NORWEGIAN SEA,TRANSOCEAN ARCTIC,SEMISUB STEEL,MOVEABLE,TYRIHANS A,5,YES,OIL/GAS,2010,2010,,,,,81,ED50  ,64,53,20.09,N,7,4,16.72,E,64.888914,7.071311,7197645.98,408678.32,32,6407,1,A,1,AY,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6361,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=6361,multilateral        ,6407/1-A-1 H                            ,6361,44858,3960848,,19.07.2012,21380,,294382,377615,0,23.02.2021,06.10.2015,28.04.2022
6407/1-A-1 AY2H,6407/1-A-1,Statoil Petroleum AS,073 ,PRODUCING,PRODUCTION,PRODUCTION,OIL/GAS,DEVELOPMENT,YES,20.07.2010,08.08.2010,,,TYRIHANS,3229-P2,6407/1-3 Tyrihans Nord,NO,24.0,3692.0,7300.0,288.1,4666.0,NORWEGIAN SEA,TRANSOCEAN ARCTIC,SEMISUB STEEL,MOVEABLE,TYRIHANS A,5,YES,OIL/GAS,2010,2010,,,,,81,ED50  ,64,53,20.09,N,7,4,16.72,E,64.888914,7.071311,7197645.98,408678.32,32,6407,1,A,1,AY,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6362,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=6362,multilateral        ,6407/1-A-1 AY1H                         ,6362,44858,3960848,,08.08.2012,21380,,294382,377615,0,23.02.2021,06.10.2015,28.04.2022
6407/1-A-1 AY3H,6407/1-A-1,Statoil Petroleum AS,073 ,WILL NEVER BE DRILLED,PRODUCTION,PRODUCTION,,DEVELOPMENT,YES,,,,,TYRIHANS,3229-P3,6407/1-3 Tyrihans Nord,NO,24.0,,,288.1,,NORWEGIAN SEA,TRANSOCEAN ARCTIC,SEMISUB STEEL,MOVEABLE,TYRIHANS A,5,YES,OIL/GAS,0,0,,,,,81,ED50  ,64,53,20.09,N,7,4,16.72,E,64.888914,7.071311,7197645.98,408678.32,32,6407,1,A,1,AY,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=6363,,multilateral        ,6407/1-A-1 AY2H                         ,6363,44858,3960848,,,21380,,294382,377615,0,23.02.2021,,28.04.2022
6407/1-A-2 H,6407/1-A-2,Statoil Petroleum AS,073 ,PLUGGED,OBSERVATION,OBSERVATION,OIL,DEVELOPMENT,YES,06.01.2013,11.03.2013,,,TYRIHANS,3567-P,6407/1-3 Tyrihans Nord,NO,23.5,3759.0,4829.0,288.1,,NORWEGIAN SEA,TRANSOCEAN LEADER,SEMISUB STEEL,MOVEABLE,TYRIHANS A,5,NO,OIL,2013,2013,,,11.03.2013,,99,ED50  ,64,53,20.44,N,7,4,16.7,E,64.889011,7.071306,7197656.82,408678.39,32,6407,1,A,2,,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7092,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=7092,initial             ,                                        ,7092,44858,3960848,,11.03.2015,21380,,296677,377615,0,23.02.2021,06.10.2015,28.04.2022
6407/1-A-2 AY1H,6407/1-A-2,Statoil Petroleum AS,073 ,PLUGGED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT,YES,14.03.2013,27.03.2013,,,TYRIHANS,3568-P1,6407/1-3 Tyrihans Nord,NO,23.5,3684.0,7456.0,288.1,4631.0,NORWEGIAN SEA,TRANSOCEAN LEADER,SEMISUB STEEL,MOVEABLE,TYRIHANS A,5,YES,OIL,2013,2013,,,20.11.2018,,50,ED50  ,64,53,20.44,N,7,4,16.7,E,64.889011,7.071306,7197656.82,408678.39,32,6407,1,A,2,AY,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7093,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=7093,multilateral        ,6407/1-A-2 H                            ,7093,44858,3960848,,27.03.2015,21380,,296677,377615,0,23.02.2021,06.10.2015,28.04.2022
6407/1-A-2 AY3H,6407/1-A-2,Statoil Petroleum AS,073 ,PLUGGED,PRODUCTION,PRODUCTION,OIL,DEVELOPMENT,YES,14.04.2013,29.04.2013,,,TYRIHANS,3568-P3,6407/1-3 Tyrihans Nord,NO,23.5,3686.0,7612.0,288.1,6191.0,NORWEGIAN SEA,TRANSOCEAN LEADER,SEMISUB STEEL,MOVEABLE,TYRIHANS A,5,YES,OIL,2013,2013,,,20.11.2018,,50,ED50  ,64,53,20.44,N,7,4,16.7,E,64.889011,7.071306,7197656.82,408678.39,32,6407,1,A,2,AY,,https://factpages.npd.no/factpages/default.aspx?nav1=wellbore&nav2=PageView|Development|All&nav3=7094,https://factmaps.npd.no/factmaps/3_0/?run=WellboreDevByNPDID&scale=100000&NPDID=7094,multilateral        ,6407/1-A-2 AY2H                         ,7094,44858,3960848,,29.04.2015,21380,,296677,377615,0,23.02.2021,06.10.2015,28.04.2022
